Node 1	Node 2	Relation	Source	Target
95	614	DDI Type 17	Drug	Drug
95	615	DDI Type 25	Drug	Drug
95	618	DDI Type 31	Drug	Drug
95	621	DDI Type 9	Drug	Drug
95	622	DDI Type 9	Drug	Drug
95	623	DDI Type 16	Drug	Drug
95	624	DDI Type 16	Drug	Drug
95	626	DDI Type 25	Drug	Drug
95	627	DDI Type 96	Drug	Drug
95	629	DDI Type 31	Drug	Drug
95	631	DDI Type 96	Drug	Drug
95	632	DDI Type 16	Drug	Drug
95	633	DDI Type 9	Drug	Drug
95	641	DDI Type 9	Drug	Drug
95	642	DDI Type 16	Drug	Drug
95	643	DDI Type 9	Drug	Drug
95	649	DDI Type 22	Drug	Drug
95	650	DDI Type 25	Drug	Drug
95	653	DDI Type 25	Drug	Drug
95	654	DDI Type 16	Drug	Drug
95	655	DDI Type 16	Drug	Drug
95	658	DDI Type 25	Drug	Drug
95	659	DDI Type 16	Drug	Drug
95	662	DDI Type 16	Drug	Drug
95	663	DDI Type 17	Drug	Drug
95	664	DDI Type 21	Drug	Drug
95	666	DDI Type 17	Drug	Drug
95	667	DDI Type 30	Drug	Drug
95	670	DDI Type 29	Drug	Drug
95	671	DDI Type 25	Drug	Drug
95	677	DDI Type 9	Drug	Drug
95	680	DDI Type 9	Drug	Drug
95	682	DDI Type 16	Drug	Drug
95	683	DDI Type 9	Drug	Drug
95	685	DDI Type 25	Drug	Drug
95	690	DDI Type 9	Drug	Drug
95	691	DDI Type 14	Drug	Drug
95	693	DDI Type 9	Drug	Drug
95	694	DDI Type 96	Drug	Drug
95	696	DDI Type 96	Drug	Drug
95	697	DDI Type 9	Drug	Drug
95	700	DDI Type 16	Drug	Drug
95	705	DDI Type 25	Drug	Drug
95	707	DDI Type 17	Drug	Drug
95	709	DDI Type 9	Drug	Drug
95	712	DDI Type 21	Drug	Drug
95	714	DDI Type 9	Drug	Drug
95	715	DDI Type 16	Drug	Drug
95	716	DDI Type 25	Drug	Drug
95	717	DDI Type 16	Drug	Drug
95	718	DDI Type 16	Drug	Drug
95	719	DDI Type 25	Drug	Drug
95	725	DDI Type 25	Drug	Drug
95	726	DDI Type 7	Drug	Drug
95	731	DDI Type 9	Drug	Drug
95	732	DDI Type 16	Drug	Drug
95	733	DDI Type 16	Drug	Drug
95	734	DDI Type 25	Drug	Drug
95	737	DDI Type 25	Drug	Drug
95	738	DDI Type 22	Drug	Drug
95	739	DDI Type 17	Drug	Drug
95	740	DDI Type 9	Drug	Drug
95	741	DDI Type 9	Drug	Drug
95	742	DDI Type 25	Drug	Drug
95	744	DDI Type 17	Drug	Drug
95	746	DDI Type 17	Drug	Drug
95	751	DDI Type 0	Drug	Drug
95	752	DDI Type 0	Drug	Drug
95	753	DDI Type 21	Drug	Drug
95	757	DDI Type 9	Drug	Drug
95	759	DDI Type 9	Drug	Drug
95	760	DDI Type 16	Drug	Drug
95	765	DDI Type 16	Drug	Drug
95	768	DDI Type 25	Drug	Drug
95	770	DDI Type 39	Drug	Drug
95	771	DDI Type 9	Drug	Drug
95	774	DDI Type 16	Drug	Drug
95	775	DDI Type 25	Drug	Drug
95	777	DDI Type 16	Drug	Drug
95	778	DDI Type 9	Drug	Drug
95	780	DDI Type 9	Drug	Drug
95	785	DDI Type 25	Drug	Drug
95	786	DDI Type 9	Drug	Drug
95	787	DDI Type 9	Drug	Drug
95	790	DDI Type 25	Drug	Drug
95	791	DDI Type 96	Drug	Drug
95	792	DDI Type 96	Drug	Drug
95	794	DDI Type 17	Drug	Drug
95	796	DDI Type 9	Drug	Drug
95	797	DDI Type 17	Drug	Drug
95	798	DDI Type 9	Drug	Drug
95	799	DDI Type 17	Drug	Drug
95	800	DDI Type 9	Drug	Drug
95	801	DDI Type 31	Drug	Drug
95	802	DDI Type 16	Drug	Drug
95	803	DDI Type 17	Drug	Drug
95	804	DDI Type 9	Drug	Drug
95	806	DDI Type 39	Drug	Drug
95	807	DDI Type 9	Drug	Drug
95	808	DDI Type 9	Drug	Drug
95	809	DDI Type 16	Drug	Drug
95	810	DDI Type 9	Drug	Drug
95	813	DDI Type 9	Drug	Drug
95	815	DDI Type 21	Drug	Drug
95	816	DDI Type 9	Drug	Drug
95	818	DDI Type 9	Drug	Drug
95	819	DDI Type 25	Drug	Drug
95	820	DDI Type 21	Drug	Drug
95	822	DDI Type 17	Drug	Drug
95	827	DDI Type 9	Drug	Drug
95	831	DDI Type 16	Drug	Drug
95	833	DDI Type 25	Drug	Drug
95	834	DDI Type 96	Drug	Drug
95	835	DDI Type 9	Drug	Drug
95	836	DDI Type 2	Drug	Drug
95	838	DDI Type 25	Drug	Drug
95	840	DDI Type 31	Drug	Drug
95	842	DDI Type 21	Drug	Drug
95	843	DDI Type 29	Drug	Drug
95	848	DDI Type 25	Drug	Drug
95	855	DDI Type 17	Drug	Drug
95	856	DDI Type 17	Drug	Drug
95	858	DDI Type 9	Drug	Drug
95	859	DDI Type 21	Drug	Drug
95	862	DDI Type 21	Drug	Drug
95	863	DDI Type 9	Drug	Drug
95	866	DDI Type 16	Drug	Drug
95	868	DDI Type 9	Drug	Drug
95	871	DDI Type 22	Drug	Drug
95	873	DDI Type 25	Drug	Drug
95	874	DDI Type 25	Drug	Drug
95	877	DDI Type 31	Drug	Drug
95	878	DDI Type 17	Drug	Drug
95	880	DDI Type 31	Drug	Drug
95	881	DDI Type 17	Drug	Drug
95	882	DDI Type 96	Drug	Drug
95	885	DDI Type 96	Drug	Drug
95	886	DDI Type 16	Drug	Drug
95	892	DDI Type 96	Drug	Drug
95	893	DDI Type 29	Drug	Drug
95	894	DDI Type 9	Drug	Drug
95	895	DDI Type 17	Drug	Drug
95	896	DDI Type 9	Drug	Drug
95	898	DDI Type 25	Drug	Drug
95	899	DDI Type 25	Drug	Drug
95	901	DDI Type 2	Drug	Drug
95	903	DDI Type 14	Drug	Drug
95	906	DDI Type 9	Drug	Drug
95	907	DDI Type 16	Drug	Drug
95	908	DDI Type 25	Drug	Drug
95	909	DDI Type 16	Drug	Drug
95	913	DDI Type 9	Drug	Drug
95	914	DDI Type 9	Drug	Drug
95	915	DDI Type 17	Drug	Drug
95	916	DDI Type 16	Drug	Drug
95	918	DDI Type 17	Drug	Drug
95	922	DDI Type 31	Drug	Drug
95	924	DDI Type 9	Drug	Drug
95	925	DDI Type 17	Drug	Drug
95	926	DDI Type 16	Drug	Drug
95	927	DDI Type 25	Drug	Drug
95	934	DDI Type 30	Drug	Drug
95	935	DDI Type 9	Drug	Drug
95	936	DDI Type 16	Drug	Drug
95	937	DDI Type 9	Drug	Drug
95	940	DDI Type 16	Drug	Drug
95	941	DDI Type 16	Drug	Drug
95	945	DDI Type 17	Drug	Drug
95	949	DDI Type 30	Drug	Drug
95	952	DDI Type 96	Drug	Drug
95	955	DDI Type 17	Drug	Drug
95	957	DDI Type 9	Drug	Drug
95	962	DDI Type 21	Drug	Drug
95	963	DDI Type 25	Drug	Drug
95	964	DDI Type 9	Drug	Drug
95	966	DDI Type 9	Drug	Drug
95	967	DDI Type 16	Drug	Drug
95	970	DDI Type 31	Drug	Drug
95	972	DDI Type 9	Drug	Drug
95	973	DDI Type 22	Drug	Drug
95	975	DDI Type 16	Drug	Drug
95	981	DDI Type 21	Drug	Drug
95	982	DDI Type 9	Drug	Drug
95	983	DDI Type 22	Drug	Drug
95	985	DDI Type 16	Drug	Drug
95	987	DDI Type 16	Drug	Drug
95	989	DDI Type 0	Drug	Drug
95	990	DDI Type 21	Drug	Drug
95	991	DDI Type 16	Drug	Drug
95	992	DDI Type 17	Drug	Drug
95	995	DDI Type 16	Drug	Drug
95	997	DDI Type 9	Drug	Drug
95	998	DDI Type 25	Drug	Drug
95	999	DDI Type 96	Drug	Drug
95	1000	DDI Type 16	Drug	Drug
95	1002	DDI Type 16	Drug	Drug
95	1006	DDI Type 96	Drug	Drug
95	1009	DDI Type 21	Drug	Drug
95	1010	DDI Type 16	Drug	Drug
95	1011	DDI Type 96	Drug	Drug
95	1012	DDI Type 9	Drug	Drug
95	1013	DDI Type 16	Drug	Drug
95	1014	DDI Type 17	Drug	Drug
95	1015	DDI Type 96	Drug	Drug
95	1018	DDI Type 25	Drug	Drug
95	1020	DDI Type 16	Drug	Drug
95	1021	DDI Type 16	Drug	Drug
95	1022	DDI Type 139	Drug	Drug
95	1024	DDI Type 17	Drug	Drug
95	1031	DDI Type 17	Drug	Drug
95	1033	DDI Type 25	Drug	Drug
95	1034	DDI Type 25	Drug	Drug
95	1035	DDI Type 25	Drug	Drug
95	1036	DDI Type 25	Drug	Drug
95	1037	DDI Type 25	Drug	Drug
95	1038	DDI Type 25	Drug	Drug
95	1039	DDI Type 25	Drug	Drug
95	1040	DDI Type 25	Drug	Drug
95	1045	DDI Type 30	Drug	Drug
95	1047	DDI Type 30	Drug	Drug
95	1051	DDI Type 17	Drug	Drug
95	1053	DDI Type 16	Drug	Drug
95	1054	DDI Type 16	Drug	Drug
95	1055	DDI Type 16	Drug	Drug
95	1056	DDI Type 16	Drug	Drug
95	1061	DDI Type 22	Drug	Drug
95	1062	DDI Type 96	Drug	Drug
95	1064	DDI Type 16	Drug	Drug
95	1065	DDI Type 21	Drug	Drug
95	1066	DDI Type 9	Drug	Drug
95	1067	DDI Type 31	Drug	Drug
95	1069	DDI Type 25	Drug	Drug
95	1071	DDI Type 25	Drug	Drug
95	1072	DDI Type 16	Drug	Drug
95	1074	DDI Type 16	Drug	Drug
95	1075	DDI Type 9	Drug	Drug
95	1077	DDI Type 25	Drug	Drug
95	1078	DDI Type 25	Drug	Drug
95	1079	DDI Type 25	Drug	Drug
95	1080	DDI Type 7	Drug	Drug
95	1081	DDI Type 25	Drug	Drug
95	1082	DDI Type 9	Drug	Drug
95	1083	DDI Type 25	Drug	Drug
95	1084	DDI Type 25	Drug	Drug
95	1086	DDI Type 9	Drug	Drug
95	1087	DDI Type 9	Drug	Drug
95	1088	DDI Type 25	Drug	Drug
95	1091	DDI Type 25	Drug	Drug
95	1098	DDI Type 9	Drug	Drug
95	1100	DDI Type 9	Drug	Drug
95	1102	DDI Type 16	Drug	Drug
95	1103	DDI Type 16	Drug	Drug
95	1104	DDI Type 16	Drug	Drug
95	1105	DDI Type 17	Drug	Drug
95	1110	DDI Type 9	Drug	Drug
95	1113	DDI Type 21	Drug	Drug
95	1114	DDI Type 16	Drug	Drug
95	1121	DDI Type 25	Drug	Drug
95	1122	DDI Type 25	Drug	Drug
95	1129	DDI Type 16	Drug	Drug
95	1131	DDI Type 9	Drug	Drug
95	1141	DDI Type 16	Drug	Drug
95	1143	DDI Type 17	Drug	Drug
95	1145	DDI Type 25	Drug	Drug
95	1146	DDI Type 9	Drug	Drug
95	1147	DDI Type 9	Drug	Drug
95	1154	DDI Type 32	Drug	Drug
95	1155	DDI Type 21	Drug	Drug
95	1164	DDI Type 25	Drug	Drug
95	1165	DDI Type 25	Drug	Drug
95	1171	DDI Type 32	Drug	Drug
95	1173	DDI Type 25	Drug	Drug
95	1177	DDI Type 9	Drug	Drug
95	1180	DDI Type 25	Drug	Drug
95	1182	DDI Type 25	Drug	Drug
95	1184	DDI Type 25	Drug	Drug
95	1185	DDI Type 16	Drug	Drug
95	1188	DDI Type 31	Drug	Drug
95	1194	DDI Type 31	Drug	Drug
95	1196	DDI Type 17	Drug	Drug
95	1197	DDI Type 31	Drug	Drug
95	1198	DDI Type 31	Drug	Drug
95	1202	DDI Type 17	Drug	Drug
95	1203	DDI Type 20	Drug	Drug
95	1205	DDI Type 16	Drug	Drug
95	1206	DDI Type 17	Drug	Drug
95	1209	DDI Type 21	Drug	Drug
95	1210	DDI Type 9	Drug	Drug
95	1211	DDI Type 96	Drug	Drug
95	1213	DDI Type 9	Drug	Drug
95	1214	DDI Type 9	Drug	Drug
95	1215	DDI Type 0	Drug	Drug
95	1216	DDI Type 16	Drug	Drug
95	1218	DDI Type 25	Drug	Drug
95	1219	DDI Type 31	Drug	Drug
95	1220	DDI Type 9	Drug	Drug
95	1222	DDI Type 16	Drug	Drug
95	1223	DDI Type 17	Drug	Drug
95	1225	DDI Type 9	Drug	Drug
95	1227	DDI Type 21	Drug	Drug
95	1228	DDI Type 9	Drug	Drug
95	1229	DDI Type 16	Drug	Drug
95	1232	DDI Type 20	Drug	Drug
95	1233	DDI Type 21	Drug	Drug
95	1235	DDI Type 31	Drug	Drug
95	1236	DDI Type 16	Drug	Drug
95	1242	DDI Type 21	Drug	Drug
95	1243	DDI Type 9	Drug	Drug
95	1245	DDI Type 9	Drug	Drug
95	1248	DDI Type 16	Drug	Drug
95	1249	DDI Type 20	Drug	Drug
95	1256	DDI Type 16	Drug	Drug
95	1259	DDI Type 21	Drug	Drug
95	1260	DDI Type 16	Drug	Drug
95	1261	DDI Type 16	Drug	Drug
95	1262	DDI Type 9	Drug	Drug
95	1268	DDI Type 96	Drug	Drug
95	1272	DDI Type 0	Drug	Drug
95	1273	DDI Type 21	Drug	Drug
95	1274	DDI Type 9	Drug	Drug
95	1275	DDI Type 31	Drug	Drug
95	1277	DDI Type 2	Drug	Drug
95	1280	DDI Type 0	Drug	Drug
95	1281	DDI Type 9	Drug	Drug
95	1286	DDI Type 16	Drug	Drug
95	1288	DDI Type 17	Drug	Drug
95	1290	DDI Type 9	Drug	Drug
95	1294	DDI Type 21	Drug	Drug
95	1295	DDI Type 96	Drug	Drug
95	1296	DDI Type 96	Drug	Drug
95	1299	DDI Type 9	Drug	Drug
95	1300	DDI Type 17	Drug	Drug
95	1304	DDI Type 0	Drug	Drug
95	1306	DDI Type 9	Drug	Drug
95	1307	DDI Type 21	Drug	Drug
95	1308	DDI Type 25	Drug	Drug
95	1312	DDI Type 0	Drug	Drug
95	1315	DDI Type 21	Drug	Drug
95	1317	DDI Type 9	Drug	Drug
95	1318	DDI Type 16	Drug	Drug
95	1320	DDI Type 16	Drug	Drug
95	1321	DDI Type 16	Drug	Drug
95	1323	DDI Type 16	Drug	Drug
95	1324	DDI Type 0	Drug	Drug
95	1328	DDI Type 9	Drug	Drug
95	1329	DDI Type 16	Drug	Drug
95	1330	DDI Type 9	Drug	Drug
95	1332	DDI Type 9	Drug	Drug
95	1333	DDI Type 16	Drug	Drug
95	1334	DDI Type 16	Drug	Drug
95	1337	DDI Type 9	Drug	Drug
95	1338	DDI Type 16	Drug	Drug
95	1339	DDI Type 17	Drug	Drug
95	1349	DDI Type 25	Drug	Drug
95	1351	DDI Type 25	Drug	Drug
95	1356	DDI Type 17	Drug	Drug
95	1357	DDI Type 16	Drug	Drug
95	1359	DDI Type 20	Drug	Drug
95	1368	DDI Type 9	Drug	Drug
95	1377	DDI Type 9	Drug	Drug
95	1380	DDI Type 9	Drug	Drug
95	1381	DDI Type 25	Drug	Drug
95	1384	DDI Type 139	Drug	Drug
95	1385	DDI Type 9	Drug	Drug
95	1394	DDI Type 9	Drug	Drug
95	1395	DDI Type 9	Drug	Drug
95	1401	DDI Type 25	Drug	Drug
95	1402	DDI Type 25	Drug	Drug
95	1406	DDI Type 0	Drug	Drug
95	1407	DDI Type 16	Drug	Drug
95	1408	DDI Type 0	Drug	Drug
95	1411	DDI Type 17	Drug	Drug
95	1412	DDI Type 9	Drug	Drug
95	1413	DDI Type 9	Drug	Drug
95	1417	DDI Type 21	Drug	Drug
95	1418	DDI Type 21	Drug	Drug
95	1419	DDI Type 21	Drug	Drug
95	1424	DDI Type 9	Drug	Drug
95	1428	DDI Type 9	Drug	Drug
95	1429	DDI Type 21	Drug	Drug
95	1431	DDI Type 96	Drug	Drug
95	1437	DDI Type 16	Drug	Drug
95	1440	DDI Type 9	Drug	Drug
95	1441	DDI Type 9	Drug	Drug
95	1444	DDI Type 9	Drug	Drug
95	1446	DDI Type 96	Drug	Drug
95	1448	DDI Type 9	Drug	Drug
95	1449	DDI Type 9	Drug	Drug
95	1450	DDI Type 9	Drug	Drug
95	1451	DDI Type 21	Drug	Drug
95	1455	DDI Type 9	Drug	Drug
95	1457	DDI Type 17	Drug	Drug
95	1458	DDI Type 17	Drug	Drug
95	1459	DDI Type 9	Drug	Drug
95	1462	DDI Type 16	Drug	Drug
95	1463	DDI Type 25	Drug	Drug
95	1466	DDI Type 17	Drug	Drug
95	1470	DDI Type 25	Drug	Drug
95	1471	DDI Type 25	Drug	Drug
95	1472	DDI Type 16	Drug	Drug
95	1476	DDI Type 31	Drug	Drug
95	1477	DDI Type 16	Drug	Drug
95	1479	DDI Type 17	Drug	Drug
95	1480	DDI Type 9	Drug	Drug
95	1481	DDI Type 0	Drug	Drug
95	1484	DDI Type 96	Drug	Drug
95	1490	DDI Type 9	Drug	Drug
95	1492	DDI Type 21	Drug	Drug
95	1496	DDI Type 16	Drug	Drug
95	1499	DDI Type 21	Drug	Drug
95	1500	DDI Type 16	Drug	Drug
95	1502	DDI Type 9	Drug	Drug
95	1506	DDI Type 0	Drug	Drug
95	1508	DDI Type 21	Drug	Drug
95	1510	DDI Type 16	Drug	Drug
95	1511	DDI Type 9	Drug	Drug
95	1512	DDI Type 16	Drug	Drug
95	1514	DDI Type 25	Drug	Drug
95	1517	DDI Type 31	Drug	Drug
95	1518	DDI Type 31	Drug	Drug
95	1519	DDI Type 9	Drug	Drug
95	1522	DDI Type 9	Drug	Drug
95	1527	DDI Type 21	Drug	Drug
95	1532	DDI Type 9	Drug	Drug
95	1534	DDI Type 9	Drug	Drug
95	1535	DDI Type 9	Drug	Drug
95	1538	DDI Type 16	Drug	Drug
95	1539	DDI Type 9	Drug	Drug
95	1540	DDI Type 9	Drug	Drug
95	1541	DDI Type 9	Drug	Drug
95	1542	DDI Type 9	Drug	Drug
95	1543	DDI Type 9	Drug	Drug
95	1544	DDI Type 9	Drug	Drug
95	1545	DDI Type 9	Drug	Drug
95	1546	DDI Type 9	Drug	Drug
95	1549	DDI Type 9	Drug	Drug
95	1550	DDI Type 9	Drug	Drug
95	1552	DDI Type 0	Drug	Drug
95	1553	DDI Type 9	Drug	Drug
95	1555	DDI Type 9	Drug	Drug
95	1556	DDI Type 9	Drug	Drug
95	1557	DDI Type 16	Drug	Drug
95	1559	DDI Type 9	Drug	Drug
95	1560	DDI Type 9	Drug	Drug
95	1561	DDI Type 16	Drug	Drug
95	1562	DDI Type 9	Drug	Drug
95	1563	DDI Type 9	Drug	Drug
95	1564	DDI Type 25	Drug	Drug
95	1565	DDI Type 25	Drug	Drug
95	1566	DDI Type 25	Drug	Drug
95	1567	DDI Type 25	Drug	Drug
95	1568	DDI Type 9	Drug	Drug
95	1569	DDI Type 17	Drug	Drug
95	1571	DDI Type 17	Drug	Drug
95	1572	DDI Type 17	Drug	Drug
95	1573	DDI Type 17	Drug	Drug
95	1574	DDI Type 16	Drug	Drug
95	1575	DDI Type 17	Drug	Drug
95	1576	DDI Type 0	Drug	Drug
95	1577	DDI Type 9	Drug	Drug
95	1578	DDI Type 9	Drug	Drug
95	1580	DDI Type 9	Drug	Drug
95	1583	DDI Type 21	Drug	Drug
95	1586	DDI Type 9	Drug	Drug
95	1587	DDI Type 9	Drug	Drug
95	1593	DDI Type 21	Drug	Drug
95	1596	DDI Type 21	Drug	Drug
95	1597	DDI Type 25	Drug	Drug
95	1600	DDI Type 9	Drug	Drug
95	1603	DDI Type 9	Drug	Drug
95	1604	DDI Type 9	Drug	Drug
95	1610	DDI Type 31	Drug	Drug
95	1612	DDI Type 9	Drug	Drug
95	1615	DDI Type 22	Drug	Drug
95	1616	DDI Type 22	Drug	Drug
95	1618	DDI Type 9	Drug	Drug
95	1619	DDI Type 9	Drug	Drug
95	1622	DDI Type 9	Drug	Drug
95	1624	DDI Type 20	Drug	Drug
95	1630	DDI Type 9	Drug	Drug
95	1631	DDI Type 30	Drug	Drug
95	1632	DDI Type 16	Drug	Drug
95	1636	DDI Type 9	Drug	Drug
95	1637	DDI Type 9	Drug	Drug
95	1640	DDI Type 9	Drug	Drug
95	1644	DDI Type 139	Drug	Drug
95	1645	DDI Type 9	Drug	Drug
95	1647	DDI Type 9	Drug	Drug
95	1650	DDI Type 25	Drug	Drug
95	1652	DDI Type 9	Drug	Drug
95	1659	DDI Type 9	Drug	Drug
95	1661	DDI Type 16	Drug	Drug
95	1663	DDI Type 9	Drug	Drug
95	1664	DDI Type 9	Drug	Drug
95	1665	DDI Type 9	Drug	Drug
95	1667	DDI Type 9	Drug	Drug
95	1670	DDI Type 9	Drug	Drug
95	1671	DDI Type 9	Drug	Drug
95	1675	DDI Type 25	Drug	Drug
95	1681	DDI Type 16	Drug	Drug
95	1684	DDI Type 16	Drug	Drug
95	1687	DDI Type 25	Drug	Drug
95	1688	DDI Type 9	Drug	Drug
95	1691	DDI Type 17	Drug	Drug
95	1695	DDI Type 25	Drug	Drug
95	1696	DDI Type 9	Drug	Drug
95	1700	DDI Type 9	Drug	Drug
95	1701	DDI Type 21	Drug	Drug
95	1702	DDI Type 21	Drug	Drug
95	1703	DDI Type 16	Drug	Drug
95	1708	DDI Type 21	Drug	Drug
95	1720	DDI Type 9	Drug	Drug
95	1729	DDI Type 9	Drug	Drug
95	1732	DDI Type 9	Drug	Drug
95	1735	DDI Type 20	Drug	Drug
95	1738	DDI Type 17	Drug	Drug
95	1743	DDI Type 21	Drug	Drug
95	1744	DDI Type 21	Drug	Drug
95	2096	DDI Type 22	Drug	Drug
95	1749	DDI Type 21	Drug	Drug
95	1752	DDI Type 9	Drug	Drug
95	1754	DDI Type 96	Drug	Drug
95	1761	DDI Type 22	Drug	Drug
95	1762	DDI Type 9	Drug	Drug
95	1763	DDI Type 22	Drug	Drug
95	1764	DDI Type 21	Drug	Drug
95	1765	DDI Type 21	Drug	Drug
95	1766	DDI Type 9	Drug	Drug
95	1774	DDI Type 9	Drug	Drug
95	1783	DDI Type 21	Drug	Drug
95	1785	DDI Type 21	Drug	Drug
95	1787	DDI Type 31	Drug	Drug
95	1788	DDI Type 9	Drug	Drug
95	1794	DDI Type 9	Drug	Drug
95	1796	DDI Type 21	Drug	Drug
95	1797	DDI Type 31	Drug	Drug
95	1798	DDI Type 96	Drug	Drug
95	1803	DDI Type 16	Drug	Drug
95	1805	DDI Type 16	Drug	Drug
95	1809	DDI Type 0	Drug	Drug
95	1810	DDI Type 16	Drug	Drug
95	1820	DDI Type 25	Drug	Drug
95	1824	DDI Type 21	Drug	Drug
95	1834	DDI Type 25	Drug	Drug
95	1838	DDI Type 96	Drug	Drug
95	1839	DDI Type 9	Drug	Drug
95	1847	DDI Type 21	Drug	Drug
95	1849	DDI Type 17	Drug	Drug
95	1851	DDI Type 21	Drug	Drug
95	1854	DDI Type 16	Drug	Drug
95	1856	DDI Type 7	Drug	Drug
95	1857	DDI Type 16	Drug	Drug
95	1859	DDI Type 9	Drug	Drug
95	1863	DDI Type 9	Drug	Drug
95	1865	DDI Type 30	Drug	Drug
95	1866	DDI Type 25	Drug	Drug
95	1868	DDI Type 9	Drug	Drug
95	1872	DDI Type 17	Drug	Drug
95	1876	DDI Type 16	Drug	Drug
95	1879	DDI Type 16	Drug	Drug
95	1887	DDI Type 9	Drug	Drug
95	1888	DDI Type 25	Drug	Drug
95	1890	DDI Type 25	Drug	Drug
95	1894	DDI Type 25	Drug	Drug
95	1897	DDI Type 16	Drug	Drug
95	1899	DDI Type 16	Drug	Drug
95	1900	DDI Type 25	Drug	Drug
95	1902	DDI Type 25	Drug	Drug
95	1903	DDI Type 16	Drug	Drug
95	1904	DDI Type 17	Drug	Drug
95	1909	DDI Type 16	Drug	Drug
95	1910	DDI Type 25	Drug	Drug
95	1911	DDI Type 25	Drug	Drug
95	1917	DDI Type 31	Drug	Drug
95	1918	DDI Type 16	Drug	Drug
95	1919	DDI Type 25	Drug	Drug
95	1921	DDI Type 17	Drug	Drug
95	1925	DDI Type 21	Drug	Drug
95	1927	DDI Type 9	Drug	Drug
95	1928	DDI Type 21	Drug	Drug
95	1929	DDI Type 21	Drug	Drug
95	1930	DDI Type 21	Drug	Drug
95	1931	DDI Type 9	Drug	Drug
95	1933	DDI Type 96	Drug	Drug
95	1935	DDI Type 9	Drug	Drug
95	1936	DDI Type 9	Drug	Drug
95	1940	DDI Type 21	Drug	Drug
95	1941	DDI Type 21	Drug	Drug
95	1942	DDI Type 21	Drug	Drug
95	1943	DDI Type 21	Drug	Drug
95	1944	DDI Type 21	Drug	Drug
95	1945	DDI Type 9	Drug	Drug
95	1949	DDI Type 9	Drug	Drug
95	1951	DDI Type 139	Drug	Drug
95	1952	DDI Type 9	Drug	Drug
95	1958	DDI Type 16	Drug	Drug
95	1978	DDI Type 25	Drug	Drug
95	1979	DDI Type 25	Drug	Drug
95	1984	DDI Type 9	Drug	Drug
95	1985	DDI Type 9	Drug	Drug
95	1986	DDI Type 9	Drug	Drug
95	1987	DDI Type 9	Drug	Drug
95	2014	DDI Type 0	Drug	Drug
95	2018	DDI Type 21	Drug	Drug
95	2023	DDI Type 20	Drug	Drug
95	2044	DDI Type 20	Drug	Drug
95	2056	DDI Type 16	Drug	Drug
95	2058	DDI Type 21	Drug	Drug
95	2061	DDI Type 31	Drug	Drug
95	2063	DDI Type 21	Drug	Drug
95	2064	DDI Type 2	Drug	Drug
95	2071	DDI Type 16	Drug	Drug
95	2074	DDI Type 21	Drug	Drug
95	2077	DDI Type 21	Drug	Drug
96	1	DDI Type 8	Drug	Drug
96	2	DDI Type 8	Drug	Drug
96	7	DDI Type 24	Drug	Drug
96	29	DDI Type 24	Drug	Drug
96	33	DDI Type 24	Drug	Drug
96	48	DDI Type 14	Drug	Drug
96	50	DDI Type 24	Drug	Drug
96	54	DDI Type 8	Drug	Drug
96	58	DDI Type 24	Drug	Drug
96	59	DDI Type 8	Drug	Drug
96	62	DDI Type 8	Drug	Drug
96	63	DDI Type 24	Drug	Drug
96	68	DDI Type 8	Drug	Drug
96	69	DDI Type 24	Drug	Drug
96	71	DDI Type 8	Drug	Drug
96	80	DDI Type 24	Drug	Drug
96	86	DDI Type 24	Drug	Drug
96	90	DDI Type 24	Drug	Drug
96	94	DDI Type 20	Drug	Drug
96	97	DDI Type 8	Drug	Drug
96	103	DDI Type 9	Drug	Drug
96	109	DDI Type 8	Drug	Drug
96	110	DDI Type 9	Drug	Drug
96	111	DDI Type 8	Drug	Drug
96	112	DDI Type 24	Drug	Drug
96	116	DDI Type 8	Drug	Drug
96	117	DDI Type 9	Drug	Drug
96	118	DDI Type 104	Drug	Drug
96	124	DDI Type 9	Drug	Drug
96	125	DDI Type 8	Drug	Drug
96	126	DDI Type 24	Drug	Drug
96	128	DDI Type 8	Drug	Drug
96	130	DDI Type 24	Drug	Drug
96	133	DDI Type 8	Drug	Drug
96	134	DDI Type 9	Drug	Drug
96	136	DDI Type 9	Drug	Drug
96	138	DDI Type 9	Drug	Drug
96	139	DDI Type 14	Drug	Drug
96	140	DDI Type 9	Drug	Drug
96	147	DDI Type 9	Drug	Drug
96	150	DDI Type 14	Drug	Drug
96	152	DDI Type 8	Drug	Drug
96	155	DDI Type 14	Drug	Drug
96	156	DDI Type 8	Drug	Drug
96	157	DDI Type 9	Drug	Drug
96	159	DDI Type 9	Drug	Drug
96	160	DDI Type 24	Drug	Drug
96	161	DDI Type 14	Drug	Drug
96	162	DDI Type 9	Drug	Drug
96	165	DDI Type 9	Drug	Drug
96	166	DDI Type 9	Drug	Drug
96	168	DDI Type 9	Drug	Drug
96	170	DDI Type 14	Drug	Drug
96	172	DDI Type 9	Drug	Drug
96	173	DDI Type 9	Drug	Drug
96	174	DDI Type 14	Drug	Drug
96	175	DDI Type 14	Drug	Drug
96	180	DDI Type 9	Drug	Drug
96	181	DDI Type 14	Drug	Drug
96	182	DDI Type 8	Drug	Drug
96	183	DDI Type 24	Drug	Drug
96	184	DDI Type 8	Drug	Drug
96	185	DDI Type 14	Drug	Drug
96	187	DDI Type 8	Drug	Drug
